t,r_x,r_y,v_x,v_y,Em
0.537,0.1528596013003382,0.029197517155103155,0.10831871722813625,-1.2924382420116047,5240.903001352728
0.538,0.15296792001756634,0.02790507891309155,0.10121039927252028,-1.293686738313222,5243.621316259469
0.539,0.15306913041683887,0.02661139217477833,0.09407971130828291,-1.2948784330363616,5246.247516852139
0.54,0.15316321012814715,0.025316513741741965,0.08692738323096859,-1.2960128946423592,5248.780678501657
0.541,0.15325013751137812,0.024020500847099606,0.07975415554224194,-1.2970897035032902,5251.219893980809
0.542,0.15332989166692035,0.022723411143596314,0.07256077910169105,-1.2981084521997663,5253.564274045196
0.543,0.15340245244602205,0.021425302691396548,0.06534801486858026,-1.2990687458129746,5255.812948007479
0.544,0.15346780046089062,0.020126233945583574,0.05811663363370016,-1.2999702022105852,5257.965064304249
0.545,0.15352591709452432,0.018826263743372987,0.05086741574147873,-1.3008124523261533,5260.019791054894
0.546,0.1535767845102658,0.017525451291046833,0.04360115080253367,-1.3015951404316497,5261.976316611685
0.547,0.15362038566106834,0.016223856150615182,0.03631863739686182,-1.302317924402756,5263.833850100481
0.548,0.1536567042984652,0.014921538226212425,0.029020682767877556,-1.302980475976568,5265.591621951319
0.549,0.1536857249812331,0.013618557750235858,0.021708102507527582,-1.3035824810013559,5267.248884418255
0.55,0.15370743308374063,0.012314975269234502,0.014381720232725156,-1.3041236396780411,5268.8049120878
0.551,0.15372181480397334,0.011010851629556461,0.007042367253361816,-1.3046036667930514,5270.259002375226
0.552,0.1537288571712267,0.00970624796276341,-0.0003091177678303074,-1.30502229194223,5271.6104760081935
0.553,0.15372854805345887,0.00840122567082118,-0.007671889163277958,-1.305379259745483,5272.858677497018
0.554,0.15372087616429558,0.007095846411075697,-0.015045094616126214,-1.3056743300518565,5274.0029755909145
0.555,0.15370583106967944,0.005790172081023841,-0.02242787552304234,-1.3059072781347507,5275.042763719696
0.556,0.1536834031941564,0.00448426480288909,-0.029819367363935097,-1.3060778948769847,5275.977460420295
0.557,0.15365358382679248,0.0031781869080121056,-0.037218700078247784,-1.3061859869454429,5276.806509747492
0.558,0.15361636512671423,0.0018720009210666626,-0.044624998447470844,-1.3062313769550427,5277.529381668389
0.559,0.15357174012826674,0.00056576954411162,-0.052037382483508324,-1.3062139036217792,5278.145572439956
0.56,0.15351970274578322,-0.0007404443595101593,-0.05945496782252107,-1.3061334219046161,5278.654604969293
0.561,0.1534602477779607,-0.0020465777814147757,-0.06687686612385918,-1.3059898031360055,5279.056029155967
0.562,0.15339337091183683,-0.0033525675845507814,-0.07430218547368626,-1.305782935140837,5279.349422216019
0.5630000000000001,0.15331906872636314,-0.004658350519691618,-0.0817300307928889,-1.3055127223436294,5279.534388987182
0.5640000000000001,0.15323733869557024,-0.0059638632420352475,-0.0891595042488562,-1.3051790858637955,5279.610562214906
0.5650000000000001,0.1531481791913214,-0.007269042327899043,-0.09658970567070657,-1.3047819635988285,5279.577602818702
